0,-1.7431294099999999,1.4449652741541492,2.087924643511376,-5.094,3.4459,0.1876612680770951,0.24175644875096128,0.010335226985381299,0.47735784861782043,0.2787098831712649,1.056682291249757,1.4377222948387014,4.614432300000001,2.7416866704293192,7.516845798809807,0.10896,14.206,0.24186991397647262,0.29360993919897604,0.03720838670410854,2.0879499373421777,1.288041984524307,1.522201383242031,2.7279437935598505,7.973088000000001,2.4917721202486565,6.208928299248484,1.9205,12.599,0.260188418844209,0.33156895522272856,0.030734195081280013,1.9102371749546512,-0.9308276812372875,0.0760344538055775,2.479281955779939,10.108489748823827,1.1787746587336163,1.3895096960725535,7.578064626934769,15.105098810004522,0.027867855764702895,0.1924769501153489,0.00687807299555914,0.1919064638650419,1.637537553049901,4.188967746381361,1.1728659766195915
0,0.13838100999999992,4.01087208771327,16.087094903997407,-5.094,10.147,0.2853276762363269,0.31910963736908754,0.07963111977478729,5.113854157681271,1.1297274930552987,0.19182285088719508,3.990767339116305,6.749294000000001,2.688988803137339,7.23066078339798,2.0703,14.206,0.09592522338160601,0.2976946669616858,0.035791770877819984,1.5783541032877233,0.4494118210213576,-0.5643129429782787,2.6755100776420186,4.44963038,3.46256450110799,11.989352924333225,-3.7592,9.8066,0.23734805618204577,0.3143894978018759,0.059347296975449534,3.61098993988456,-0.30178331024153465,-0.6874725792571934,3.4452081787738016,9.872463804530877,1.6996212515765672,2.888712398810697,5.8660692759291555,17.011227843104095,0.01464049649015247,0.19958918026994316,0.014299126374112948,0.38650484483776754,0.7255848659395796,2.545334957740643,1.6911017931581145
0,0.34037202000000005,3.8768653342285946,15.030084819743392,-5.203,10.147,0.08961202722536463,0.4196451076755094,0.07439891985772988,4.2299905095376,1.1615816506965182,0.32696931855795786,3.857432302911609,8.394646,2.312661242008191,5.348402020286868,2.0703,14.015,0.0908740114699021,0.24919357026749672,0.026474590000420014,0.9463825920549093,-0.3780020001012807,-0.26044685725727224,2.3010688820815424,1.3018306599999996,2.6833878548374472,7.2005703794891165,-3.7592,8.6898,0.1519114708684794,0.24887005127507414,0.035642823378471154,1.4660486457808104,0.5490587099485464,-0.13309831751957102,2.6699372044477423,9.816675519188978,1.8025924212876694,3.2493394372837425,5.8660692759291555,17.011227843104095,0.01744689718290075,0.22684061464346478,0.01608423021455453,0.47300720903890847,0.5752264871228935,1.6093411301104714,1.7935568134048347
0,-2.139345,0.9772048977718506,0.954929412229293,-5.203,0.50395,0.014308503060162939,0.22984836066217096,0.0047269005905349985,0.14551751258048398,-0.4199695962718902,0.9116877999857111,0.9723065967620501,9.412617999999998,1.1780081163977563,1.3877031222989897,5.7478,14.015,0.01589045233967761,0.26398664745755657,0.006869130455380004,0.23650943451541198,0.11301786726689071,3.2720845471157,1.1721032766254005,-0.5825421,1.4095158463196187,1.9867349210261112,-3.7592,4.7944,0.12700497449340262,0.19311680973761902,0.009834337859079246,0.3230052488875782,0.9204437515867914,1.7219629310615137,1.402450559490726,9.82852043203127,1.1008673528861708,1.211908928650605,6.960873621895458,14.473037897069156,0.025467283148286897,0.2528363158084692,0.005998949196820485,0.19807836143714216,0.8296760883612683,3.6649397033041096,1.0953491860425602
0,-2.4843499999999996,0.489988805994586,0.24008903000000004,-3.6775,-1.076,0.22439380903820424,0.3052289371126147,0.0011884406985000027,0.06604406919212528,0.29142831291319526,-0.16491763738416454,0.4875327062874859,9.267279999999998,0.2975246007993425,0.08852088808080812,8.431,10.038,0.032995528550909245,0.18821847867245692,0.0004381783960000003,0.011107972054393265,-0.11969828878130129,0.14374077141714192,0.296033240025508,-0.78044698,0.7623886649018914,0.5812364763708885,-2.9148,0.31327,0.22414017360763205,0.3774259885412962,0.002877120558035906,0.18622942145059096,-0.5752047969284618,-0.4717603510937973,0.7585671437698707,9.668836485328722,0.28054773261820853,0.07870703027721782,8.80947389641402,10.328537616235902,0.015935188466336774,0.18750822647270285,0.0003895997998722286,0.009757789898591484,-0.35778547675567673,0.47705193883277275,0.2791414694638646
0,-2.859184000000001,0.2500205012684869,0.06251025105454547,-3.6775,-2.261,0.029112588870499063,0.21701247959876116,0.00030942574272000025,0.009658765601224095,-0.6782481247754614,0.8772446816411983,0.24876725778124423,9.177528,0.2219310094273771,0.04925337294545454,8.6898,9.7249,0.0062809926767784805,0.22369369877114254,0.00024380419607999954,0.007493777349366378,0.24872141499484424,0.13730032205232767,0.22081856628463103,-0.6668575999999998,0.5287933172854566,0.27962237240575766,-1.4165,0.31327,0.327430977386339,0.4014038169475123,0.0013841307434085035,0.10675771068872307,0.392568270914302,-1.2721892573222158,0.5261427075249643,9.653824245123111,0.19540679152580517,0.03818381417440948,9.23402527666023,10.13769268522182,0.011080752564674041,0.2359084777559901,0.0001890098801633269,0.006174992051576533,0.21647872685659533,-0.3626659359073887,0.19442730269348846
0,-2.9523509999999993,0.16406053298657292,0.02691585848383838,-3.4459,-2.5334,0.0755944008019634,0.20977338383571426,0.00013323349949499993,0.003986787348236122,0.07496323839337297,0.9283208450437401,0.16323816924665627,9.138846999999998,0.17407993836282237,0.030303824940404036,8.6898,9.7249,0.012562069066720598,0.24398525727832654,0.000150003933455,0.004726175553351655,0.343795781531449,2.4864640088625345,0.173207351723303,-1.0603440999999998,0.1499944042060277,0.022498321293121216,-1.4165,-0.65378,0.04887650623024796,0.25901106029487025,0.00011136669040094991,0.003938045691509313,-0.05879153862868972,0.3308955156988316,0.1492425478212899,9.665231853864103,0.14717735722755348,0.02166117448048689,9.23402527666023,10.13769268522182,0.015469722517819277,0.23976975874839287,0.00010722281367841013,0.0033630553257470567,0.11237340166163705,1.8257337810723762,0.1464396214679689
0,-3.0057479999999996,0.06319334365918837,0.003993398682828283,-3.2144,-2.8739,0.013187764370651072,0.22203164294776762,1.9767323480000004e-05,0.0006311580311344098,-0.3951237075767274,0.5904780088621631,0.06287658304965371,9.128634000000002,0.05034913502712643,0.0025350353979798094,8.9622,9.2346,0.017069131394802463,0.1968432382974682,1.254842522000005e-05,0.0003567780377588113,-0.004436662076524732,0.25503090769544334,0.050096756821175675,-1.0325493000000001,0.06744813921334994,0.004549251483343434,-1.1441,-0.84446,0.02743107228210776,0.27945472814106165,2.251879484254996e-05,0.0008788394764084248,0.4465384349938685,-0.36319941474995554,0.06711005117350158,9.66648092382414,0.052716704681969644,0.0027790509525260003,9.476586963886312,9.814444314967607,0.01818077751697265,0.20664544869336735,1.3756302215003702e-05,0.0004175859788013687,-0.014820146217405227,1.2497329947936233,0.05245245888421953
0,-2.989673,0.09125748880851568,0.008327929263636364,-3.2553,-2.7513,0.03759246916484461,0.32503154014931845,4.122324985500001e-05,0.0017997574236700772,0.23572784763986876,0.5092419196636175,0.09080005490637107,9.136668,0.07219482602687331,0.005212092905050504,8.9213,9.2755,0.01650848311203901,0.2065346045633478,2.579985987999999e-05,0.0007092807153170153,-0.5425020209530493,0.5643937531691998,0.07183294492083697,-0.9253605000000001,0.1609670199069588,0.025910381497727272,-1.1441,-0.50395,0.30750262074857726,0.31048409820510386,0.0001282563884137498,0.00830860649740114,0.845605804670524,-0.12580258894042906,0.1601601625959152,9.65958487564418,0.06827435717516298,0.004661387847681728,9.45059668243757,9.793363003794967,0.013543342237629739,0.2213367097412924,2.307386984602456e-05,0.0006846909933190095,-0.7426052304437141,1.028700367190802,0.06793212766581738
0,-2.7726889999999993,0.25318707137233726,0.06410369311010099,-3.2553,-2.1793,0.3197871977735904,0.289311966604475,0.0003173132808950004,0.02088483675425801,0.3212923882038698,-0.7805431943131946,0.2519179552532927,9.236643,0.12939687150215584,0.016743550354545434,8.9213,9.5751,0.22306787830020994,0.1965505624283342,8.288057425499995e-05,0.0038083444254855543,0.07065919266868724,0.0725625834339021,0.1287482615455447,-0.5092631900000001,0.3772169826095646,0.14229265196906454,-1.076,0.19068,0.4005295156959811,0.3379729994030849,0.0007043486272468699,0.05688079160103158,0.3870532865972713,-1.2611030838762476,0.3753261587597831,9.668275468561193,0.09037049082702711,0.008166825612317791,9.45059668243757,9.881104525431356,0.016765578135837685,0.213979259435436,4.042578678097306e-05,0.001227093876776882,0.02314064654378479,0.05886006603881011,0.089917503058051
